id,document_id,depth,dist_from_leaf,parent_id,sort_order,identifier,kind,title,time_units,notes,extra_fields
9261,7,4,1,9228,1.0,thermodynamics-ap,Topic,Thermodynamics,,,{}
9262,7,5,0,9261,1.0,internal-energy-tutorial-ap,Tutorial,Internal energy,,"An introduction to the first law of thermodynamics, internal energy, heat, work, and PV diagrams",{}
9263,7,5,0,9261,1.0,enthalpy-tutorial-ap,Tutorial,Enthalpy,,An introduction to enthalpy and Hess's law,{}
9264,7,5,0,9261,1.0,entropy-tutorial-ap,Tutorial,Entropy,,An introduction to entropy and the second law of thermodynamics,{}
9265,7,5,0,9261,1.0,gibbs-free-energy-tutorial-ap,Tutorial,Gibbs free energy,,An introduction to Gibbs free energy and how free energy relates to spontaneity and the equilibrium constant,{}
9266,7,4,1,9228,1.0,chemical-equilibrium-ap,Topic,Chemical equilibrium,,,{}
9267,7,5,0,9266,1.0,equilibrium-constant-ap,Tutorial,Equilibrium constant,,"In this tutorial, we will examine the equilibrium state and learn how to write the expression for the equilibrium constant.  ",{}
9268,7,5,0,9266,1.0,factors-that-affect-chemical-equilibrium-ap,Tutorial,Factors that affect chemical equilibrium,,"In this tutorial, we will learn about the different factors that affect a reaction mixture at equilibrium.  ",{}
9269,7,4,1,9228,1.0,acids-and-bases-ap,Topic,Acids and bases,,,{}
9270,7,5,0,9269,1.0,acids-bases-and-ph-ap,Tutorial,"Acids, bases, and pH",,"What makes a compound acidic or basic? We will learn about the different definitions for acids and bases, and how we measure how acidic or basic a substance is. We will be putting our chemical equilibrium knowledge to good use when we look at the reactivity of weak acids and bases. ",{}
9271,7,5,0,9269,1.0,acid-base-equilibria-tutorial-ap,Tutorial,Acid-base equilibria,,"In this tutorial, we will learn how the strength of an acid or base is related to the equilibrium reaction that is happening in our solution. We will also see what happens when we mix solutions of acids and bases in neutralization reactions.",{}
9272,7,4,1,9228,1.0,buffers-titrations-solubility-equilibria-ap,Topic,"Buffers, titrations, and solubility equilibria",,,{}
9273,7,5,0,9272,1.0,buffer-solutions-tutorial-ap,Tutorial,Buffer solutions,,"Buffer solutions play an important role in many chemical and biological processes.  In this tutorial we will learn how buffers resist changes in pH, and how to calculate the pH of a buffer solution. ",{}
9274,7,5,0,9272,1.0,titrations-tutorial-ap,Tutorial,Titrations,,"Chemists use titrations to determine the concentration of an acid, base, or other substance in solution. We will cover the different types (strong acid/strong base, strong acid/weak base, weak acid/strong base, and redox), calculating the pH at different points of the titration, and choosing indicators. ",{}
9275,7,5,0,9272,1.0,solubility-equilibria-tutorial-ap,Tutorial,Solubility equilibria,,In this tutorial we will learn how to think about the solubility and precipitation of ionic compounds in the context of chemical equilibrium. We will also look at different factors that can affect the solubility such as pH and the formation of complex ions.,{}
9276,7,4,1,9228,1.0,redox-reactions-and-electrochemistry-ap,Topic,Redox reactions and electrochemistry,,In this tutorial we will learn about oxidation-reduction (or redox) reactions and how they can be used in galvanic cells and electrolysis. ,{}
9277,7,5,0,9276,1.0,redox-oxidation-reduction-tutorial-ap,Tutorial,Oxidation-reduction reactions,,"Oxidation and reduction are powerful ideas for thinking about how charge is transferred within a reaction.  As we'll see, it is something of a hypothetical, but it is, nonetheless, very useful.",{}
9278,7,5,0,9276,1.0,galvanic-voltaic-cell-tutorial-ap,Tutorial,Galvanic cells,,"Batteries power much of our lives (literally).  In this tutorial, we'll use our knowledge of oxidation and reduction to understand how Galvanic/Voltaic cells actually work.",{}
9279,7,5,0,9276,1.0,standard-cell-potential-tutorial-ap,Tutorial,Standard cell potentials,,An introduction to calculating cell potentials at standard state. ,{}
9280,7,5,0,9276,1.0,electrochemistry-thermodynamics-and-equilibrium-tutorial-ap,Tutorial,"Electrochemistry, thermodynamics, and equilibrium",,Relating the cell potential to the equilibrium constant K and Gibbs free energy.,{}
9281,7,5,0,9276,1.0,cell-potentials-under-nonstandard-conditions-tutorial-ap,Tutorial,Cell potentials under nonstandard conditions,,Calculating the cell potential when operating at nonstandard conditions.,{}
9282,7,5,0,9276,1.0,electrolytic-cells-and-electrolysis-tutorial-ap,Tutorial,Electrolytic cells and electrolysis,,An introduction to electrolytic cells and electrolysis,{}
9283,7,4,1,9228,1.0,studying-for-ap-chemistry-exam-class,Topic,Studying for the AP Chemistry exam?,,Studying for the AP Chemistry exam? Watch these videos to help you prepare!,{}
9284,7,5,0,9283,1.0,2015-ap-chemistry-free-response-questions-class,Tutorial,2015 AP Chemistry free response questions,,"In these videos, Sal explains how to solve the free response questions from the 2015 AP Chemistry exam. ",{}
9285,7,3,2,8964,1.0,organic-chemistry,Subject,Organic chemistry,,Sal and Jay cover topics covered in college organic chemistry course.  Basic understanding of basic high school or college chemistry assumed (although there is some review).,{}
9286,7,4,1,9285,1.0,gen-chem-review,Topic,Structure and bonding,,"Let's review the basics of chemical bonds including dot structures, hybridization, bond-line structures, electronegativity, and polarity. We will also discuss how bonding and intermolecular forces relate to physical properties such as boiling point. ",{}
9287,7,5,0,9286,1.0,dot-strcutures-jay,Tutorial,Dot structures,,Going dotty trying to review?  Don't worry about a single thing - or multiples for that matter!  Get some points on simple organic dot structures in this tutorial.,{}
9288,7,5,0,9286,1.0,hybrid-orbitals-jay,Tutorial,Hybridization,,"How closely bonded are you to your idea of orbitals?   In this tutorial, we will learn about hybridized orbitals, the ligers of organic chemistry.",{}
9289,7,5,0,9286,1.0,bond-line-structures,Tutorial,Bond-line structures,,"Call them Bonds. Covalent Bonds. Smart chemists need time to stir (and shake) their solutions. In this tutorial, we will explain how chemists use bond-line structures as a form of organic shorthand to skip time-consuming carbon and hydrogen atoms labeling. Watch this tutorial so you too can be in the Dr. Know.",{}
9290,7,5,0,9286,1.0,electronegativity-polarity,Tutorial,Electronegativity,,"What is the most attractive concept in undergraduate organic chemistry?  Currently most are polarized on the topic, but the pull of electronegativity is hard to resist.  Within this tutorial, we will learn about electronegativity and see how it applies to polarity, intermolecular forces, and physical properties.",{}
9291,7,4,1,9285,1.0,organic-structures,Topic,Resonance and acid-base chemistry,,"Let's review how to keep track of electrons using formal charges, oxidation states, oxidation-reduction reactions, and resonance structures. We will also go over the principles of acid-base chemistry. ",{}
9292,7,5,0,9291,1.0,oxidation-reduction-review,Tutorial,Counting electrons,,"Aspiring chemists need to be able to count electrons.  Without this ability, your days as a chemist would be numbered.   In this tutorial, you will learn how to count electrons to assign formal charges and oxidation states.  Both forms of ""electron bookkeeping"" are important concepts to understand for organic reactions.  ",{}
9293,7,5,0,9291,1.0,formal-charge-resonance,Tutorial,Resonance structures,,"Are bond-line drawings not resonating with you?  Sometimes one drawing is not enough to accurately describe the distribution of electron density.   In this tutorial, we will learn how two or more resonance structures are merged to give us a single representation (a resonance hybrid).  ",{}
9294,7,5,0,9291,1.0,acid-base-review,Tutorial,Organic acid-base chemistry,,"Do you remember the basics of acid-base chemistry?  If your answer is neutral, then you might want to watch this tutorial and review these important concepts from general chemistry.  ",{}
9295,7,4,1,9285,1.0,bond-line-structures-alkanes-cycloalkanes,Topic,"Alkanes, cycloalkanes, and functional groups",,"The properties of organic molecules depend on the structure, and knowing the names of organic compounds allow us to communicate with other chemists. We'll be learning about different aspects of molecular structure, including common functional groups and conformations. ",{}
9296,7,5,0,9295,1.0,naming-alkanes,Tutorial,Naming alkanes,,"Methane, ethane, propane, butane .  .  .   by the time you get to five carbons you might have some pent up frustration.  By six carbons you might even believe that you are hexed!  Don’t worry though, you’ll feel sane again once Sal shows you how to name alkanes in this tutorial.  ",{}
9297,7,5,0,9295,1.0,naming-alkanes-cycloalkanes-bicyclic,Tutorial,"Naming alkanes, cycloalkanes, and bicyclic compounds",,"Do you speak the language of organic chemistry?  Nomenclature running rings around you?  Feel like the victim of a vicious cycle?  In this tutorial, we will learn how to be fluent in naming alkanes, cycloalkanes, and bicyclic compounds.  ",{}
